match_id,season,competition,round,date,home_team_id,away_team_id,home_goals,away_goals,arena,result
1832,2006,Brasileirão Série A,27,2006-10-04,BRA041,BRA024,1,2, Anacleto Campanella,A
1833,2006,Brasileirão Série A,27,2006-10-04,BRA042,BRA044,5,1, Morumbi,H
1834,2006,Brasileirão Série A,27,2006-10-05,BRA009,BRA038,3,0, Maracanã,H
1835,2006,Brasileirão Série A,27,2006-10-05,BRA015,BRA040,0,3, Pacaembu,A
1836,2006,Brasileirão Série A,27,2006-10-05,BRA018,BRA028,2,1, Mineirão,H
1837,2006,Brasileirão Série A,28,2006-10-07,BRA036,BRA031,3,1, Moisés Lucarelli,H
1838,2006,Brasileirão Série A,28,2006-10-07,BRA044,BRA023,2,0, São Januário,H
1839,2006,Brasileirão Série A,28,2006-10-07,BRA022,BRA042,1,2, Maracanã,A
1840,2006,Brasileirão Série A,28,2006-10-08,BRA033,BRA021,3,1,  Parque Antártica,H
1841,2006,Brasileirão Série A,28,2006-10-08,BRA038,BRA034,1,3,  Arruda,A
1842,2006,Brasileirão Série A,28,2006-10-08,BRA003,BRA018,1,1,  Kyocera Arena,D
1843,2006,Brasileirão Série A,28,2006-10-08,BRA028,BRA041,1,0, Beira Rio,H
1844,2006,Brasileirão Série A,28,2006-10-08,BRA024,BRA015,3,1, Serra Dourada,H
1845,2006,Brasileirão Série A,28,2006-10-08,BRA040,BRA025,1,0, Vila Belmiro,H
1846,2006,Brasileirão Série A,28,2006-10-08,BRA020,BRA009,1,0, Orlando Scarpelli,H
1847,2006,Brasileirão Série A,29,2006-10-14,BRA018,BRA023,0,0,  Independência (*PF),D
1848,2006,Brasileirão Série A,29,2006-10-14,BRA042,BRA031,5,0, Morumbi,H
1849,2006,Brasileirão Série A,29,2006-10-14,BRA009,BRA040,4,3, Maracanã,H
1850,2006,Brasileirão Série A,29,2006-10-14,BRA041,BRA025,0,2, Anacleto Campanella,A
1851,2006,Brasileirão Série A,29,2006-10-15,BRA034,BRA024,1,0,  Durival de Brito,H
1852,2006,Brasileirão Série A,29,2006-10-15,BRA021,BRA015,3,0, Maracanã,H
1853,2006,Brasileirão Série A,29,2006-10-15,BRA028,BRA022,2,0, Beira Rio,H
1854,2006,Brasileirão Série A,29,2006-10-15,BRA020,BRA036,2,1, Orlando Scarpelli,H
1855,2006,Brasileirão Série A,29,2006-10-15,BRA033,BRA003,2,2,  Parque Antártica,D
1856,2006,Brasileirão Série A,29,2006-10-15,BRA038,BRA044,0,4,  Arruda,A
1857,2006,Brasileirão Série A,30,2006-10-18,BRA044,BRA033,3,0, São Januário,H
1858,2006,Brasileirão Série A,30,2006-10-21,BRA024,BRA038,5,3, Serra Dourada,H
1859,2006,Brasileirão Série A,30,2006-10-21,BRA040,BRA020,2,1, Vila Belmiro,H
1860,2006,Brasileirão Série A,30,2006-10-21,BRA036,BRA028,0,2, Moisés Lucarelli,A
1861,2006,Brasileirão Série A,30,2006-10-22,BRA025,BRA042,1,1, Olímpico,D
1862,2006,Brasileirão Série A,30,2006-10-22,BRA034,BRA021,0,2,  Durival de Brito,A
1863,2006,Brasileirão Série A,30,2006-10-22,BRA023,BRA003,3,4, Presidente Vargas,A
1864,2006,Brasileirão Série A,30,2006-10-22,BRA015,BRA018,1,0, Pacaembu,H
1865,2006,Brasileirão Série A,30,2006-10-22,BRA009,BRA041,2,1, Maracanã,H
1866,2006,Brasileirão Série A,30,2006-10-22,BRA031,BRA022,1,1, Alfredo Jaconi,D
1867,2006,Brasileirão Série A,31,2006-10-25,BRA015,BRA033,1,0, Morumbi,H
1868,2006,Brasileirão Série A,31,2006-10-26,BRA044,BRA021,3,1, Maracanã,H
1869,2006,Brasileirão Série A,31,2006-10-26,BRA022,BRA025,1,2,  Raulino de Oliveira,A
1870,2006,Brasileirão Série A,31,2006-10-26,BRA028,BRA031,1,0, Beira Rio,H
1871,2006,Brasileirão Série A,31,2006-10-26,BRA038,BRA023,0,1,  Arruda,A
1872,2006,Brasileirão Série A,31,2006-10-28,BRA003,BRA034,4,0,  Kyocera Arena,H
1873,2006,Brasileirão Série A,31,2006-10-28,BRA020,BRA042,0,2, Orlando Scarpelli,A
1874,2006,Brasileirão Série A,31,2006-10-28,BRA036,BRA009,1,2, Moisés Lucarelli,A
1875,2006,Brasileirão Série A,31,2006-10-28,BRA024,BRA018,2,3, Serra Dourada,A
1876,2006,Brasileirão Série A,31,2006-10-28,BRA040,BRA041,1,0, Vila Belmiro,H
1877,2006,Brasileirão Série A,32,2006-11-01,BRA003,BRA044,6,4,  Kyocera Arena,H
1878,2006,Brasileirão Série A,32,2006-11-01,BRA033,BRA024,1,3,  Parque Antártica,A
1879,2006,Brasileirão Série A,32,2006-11-01,BRA021,BRA038,1,1, Maracanã,D
1880,2006,Brasileirão Série A,32,2006-11-01,BRA025,BRA020,1,2, Olímpico,A
1881,2006,Brasileirão Série A,32,2006-11-01,BRA023,BRA015,0,4, Castelão,A
1882,2006,Brasileirão Série A,32,2006-11-01,BRA031,BRA040,3,2, Alfredo Jaconi,H
1883,2006,Brasileirão Série A,32,2006-11-01,BRA041,BRA022,1,1, Anacleto Campanella,D
1884,2006,Brasileirão Série A,32,2006-11-02,BRA009,BRA028,0,1, Maracanã,A
1885,2006,Brasileirão Série A,32,2006-11-02,BRA042,BRA036,1,1, Morumbi,D
1886,2006,Brasileirão Série A,32,2006-11-02,BRA018,BRA034,2,2, Mineirão,D
1887,2006,Brasileirão Série A,33,2006-11-04,BRA020,BRA031,1,0, Orlando Scarpelli,H
1888,2006,Brasileirão Série A,33,2006-11-04,BRA021,BRA003,1,0, Maracanã,H
1889,2006,Brasileirão Série A,33,2006-11-05,BRA018,BRA044,2,1, Mineirão,H
1890,2006,Brasileirão Série A,33,2006-11-05,BRA040,BRA042,0,1, Vila Belmiro,A
1891,2006,Brasileirão Série A,33,2006-11-05,BRA036,BRA041,1,2, Moisés Lucarelli,A
1892,2006,Brasileirão Série A,33,2006-11-05,BRA025,BRA028,0,1, Olímpico,A
1893,2006,Brasileirão Série A,33,2006-11-05,BRA023,BRA024,0,3, Castelão,A
1894,2006,Brasileirão Série A,33,2006-11-05,BRA015,BRA038,1,0, Pacaembu,H
1895,2006,Brasileirão Série A,33,2006-11-05,BRA009,BRA022,2,1, Maracanã,H
1896,2006,Brasileirão Série A,33,2006-11-05,BRA034,BRA033,4,2,  Durival de Brito,H
1897,2006,Brasileirão Série A,34,2006-11-08,BRA044,BRA034,3,1, São Januário,H
1898,2006,Brasileirão Série A,34,2006-11-08,BRA041,BRA020,3,1, Anacleto Campanella,H
1899,2006,Brasileirão Série A,34,2006-11-08,BRA031,BRA025,1,2, Alfredo Jaconi,A
1900,2006,Brasileirão Série A,34,2006-11-08,BRA033,BRA023,3,0,  Parque Antártica,H
1901,2006,Brasileirão Série A,34,2006-11-08,BRA028,BRA040,0,0, Beira Rio,D
1902,2006,Brasileirão Série A,34,2006-11-08,BRA003,BRA015,1,2,  Kyocera Arena,A
1903,2006,Brasileirão Série A,34,2006-11-08,BRA024,BRA021,0,1, Serra Dourada,A
1904,2006,Brasileirão Série A,34,2006-11-09,BRA022,BRA036,0,0, Maracanã,D
1905,2006,Brasileirão Série A,34,2006-11-09,BRA042,BRA009,3,0, Morumbi,H
1906,2006,Brasileirão Série A,34,2006-11-09,BRA038,BRA018,4,1,  Arruda,H
1907,2006,Brasileirão Série A,35,2006-11-11,BRA040,BRA034,1,0, Vila Belmiro,H
1908,2006,Brasileirão Série A,35,2006-11-11,BRA028,BRA023,3,0, Beira Rio,H
1909,2006,Brasileirão Série A,35,2006-11-11,BRA044,BRA031,1,1, São Januário,D
1910,2006,Brasileirão Série A,35,2006-11-12,BRA022,BRA018,1,0, Maracanã,H
1911,2006,Brasileirão Série A,35,2006-11-12,BRA020,BRA015,0,0, Orlando Scarpelli,D
1912,2006,Brasileirão Série A,35,2006-11-12,BRA036,BRA021,3,0, Moisés Lucarelli,H
1913,2006,Brasileirão Série A,35,2006-11-12,BRA024,BRA042,0,2, Serra Dourada,A
1914,2006,Brasileirão Série A,35,2006-11-12,BRA003,BRA025,2,3,  Kyocera Arena,A
1915,2006,Brasileirão Série A,35,2006-11-12,BRA033,BRA009,2,1,  Parque Antártica,H
1916,2006,Brasileirão Série A,35,2006-11-12,BRA038,BRA041,0,3,  Arruda,A
1917,2006,Brasileirão Série A,36,2006-11-18,BRA025,BRA038,3,1, Olímpico,H
1918,2006,Brasileirão Série A,36,2006-11-18,BRA021,BRA020,0,2, Maracanã,A
1919,2006,Brasileirão Série A,36,2006-11-18,BRA015,BRA022,1,1, Pacaembu,D
1920,2006,Brasileirão Série A,36,2006-11-19,BRA034,BRA028,1,0,  Durival de Brito,H
1921,2006,Brasileirão Série A,36,2006-11-19,BRA041,BRA044,0,1, Anacleto Campanella,A
1922,2006,Brasileirão Série A,36,2006-11-19,BRA031,BRA033,3,2, Alfredo Jaconi,H
1923,2006,Brasileirão Série A,36,2006-11-19,BRA009,BRA024,2,2, Maracanã,D
1924,2006,Brasileirão Série A,36,2006-11-19,BRA018,BRA040,1,1, Mineirão,D
1925,2006,Brasileirão Série A,36,2006-11-19,BRA023,BRA036,1,0, Presidente Vargas,H
1926,2006,Brasileirão Série A,36,2006-11-19,BRA042,BRA003,1,1, Morumbi,D
1927,2006,Brasileirão Série A,37,2006-11-26,BRA009,BRA015,0,0, Maracanã,D
1928,2006,Brasileirão Série A,37,2006-11-26,BRA031,BRA023,2,2, Alfredo Jaconi,D
1929,2006,Brasileirão Série A,37,2006-11-26,BRA025,BRA021,3,0, Olímpico,H
1930,2006,Brasileirão Série A,37,2006-11-26,BRA003,BRA020,1,4,  Durival de Brito (*PF),A
1931,2006,Brasileirão Série A,37,2006-11-26,BRA041,BRA034,0,2, Anacleto Campanella,A
1932,2006,Brasileirão Série A,37,2006-11-26,BRA044,BRA040,1,1, São Januário,D
1933,2006,Brasileirão Série A,37,2006-11-26,BRA024,BRA036,3,0, Serra Dourada,H
1934,2006,Brasileirão Série A,37,2006-11-26,BRA042,BRA018,2,0, Morumbi,H
1935,2006,Brasileirão Série A,37,2006-11-26,BRA038,BRA022,1,2,  Arruda,A
1936,2006,Brasileirão Série A,37,2006-11-26,BRA033,BRA028,1,4,  Parque Antártica,A
1937,2006,Brasileirão Série A,38,2006-12-02,BRA028,BRA024,1,4, Beira Rio,A
1938,2006,Brasileirão Série A,38,2006-12-02,BRA021,BRA041,4,1,  Raulino de Oliveira,H
1939,2006,Brasileirão Série A,38,2006-12-03,BRA022,BRA033,1,1, Maracanã,D
1940,2006,Brasileirão Série A,38,2006-12-03,BRA034,BRA042,0,0,  Durival de Brito,D
1941,2006,Brasileirão Série A,38,2006-12-03,BRA020,BRA044,0,0, Orlando Scarpelli,D
1942,2006,Brasileirão Série A,38,2006-12-03,BRA018,BRA009,3,1, Mineirão,H
1943,2006,Brasileirão Série A,38,2006-12-03,BRA036,BRA003,1,1, Moisés Lucarelli,D
1944,2006,Brasileirão Série A,38,2006-12-03,BRA015,BRA031,5,3, Pacaembu,H
1945,2006,Brasileirão Série A,38,2006-12-03,BRA023,BRA025,1,0, Presidente Vargas,H
1946,2006,Brasileirão Série A,38,2006-12-03,BRA040,BRA038,3,1, Vila Belmiro,H
1947,2007,Brasileirão Série A,1,2007-05-12,BRA020,BRA003,3,6, Orlando Scarpelli,A
1948,2007,Brasileirão Série A,1,2007-05-12,BRA042,BRA024,2,0, Morumbi,H
1949,2007,Brasileirão Série A,1,2007-05-12,BRA022,BRA018,2,2, Maracanã,D
1950,2007,Brasileirão Série A,1,2007-05-13,BRA021,BRA033,2,4, Maracanã,A
1951,2007,Brasileirão Série A,1,2007-05-13,BRA028,BRA009,2,3, Beira Rio,A
1952,2007,Brasileirão Série A,1,2007-05-13,BRA034,BRA025,3,0,  Durival de Brito,H
1953,2007,Brasileirão Série A,1,2007-05-13,BRA005,BRA032,2,1, Mineirão,H
1954,2007,Brasileirão Série A,1,2007-05-13,BRA015,BRA031,1,0, Morumbi,H
1955,2007,Brasileirão Série A,1,2007-05-13,BRA002,BRA044,0,1,Machadão,A
1956,2007,Brasileirão Série A,1,2007-05-13,BRA043,BRA040,4,1,Ilha do Retiro,H
1957,2007,Brasileirão Série A,2,2007-05-19,BRA031,BRA034,1,2, Alfredo Jaconi,A
1958,2007,Brasileirão Série A,2,2007-05-19,BRA003,BRA028,2,1,  Kyocera Arena,H
1959,2007,Brasileirão Série A,2,2007-05-19,BRA040,BRA002,2,3, Vila Belmiro,A
1960,2007,Brasileirão Série A,2,2007-05-20,BRA018,BRA015,0,3, Mineirão,A
1961,2007,Brasileirão Série A,2,2007-05-20,BRA024,BRA021,1,3, Serra Dourada,A
1962,2007,Brasileirão Série A,2,2007-05-20,BRA033,BRA020,2,1,  Parque Antártica,H
1963,2007,Brasileirão Série A,2,2007-05-20,BRA009,BRA005,2,1, Maracanã,H
1964,2007,Brasileirão Série A,2,2007-05-20,BRA025,BRA022,2,0, Olímpico,H
1965,2007,Brasileirão Série A,2,2007-05-20,BRA032,BRA042,1,0,Aflitos,H
1966,2007,Brasileirão Série A,2,2007-05-20,BRA044,BRA043,3,1, São Januário,H
1967,2007,Brasileirão Série A,3,2007-05-26,BRA002,BRA020,0,1,Machadão,A
1968,2007,Brasileirão Série A,3,2007-05-26,BRA015,BRA005,0,0, Morumbi,D
1969,2007,Brasileirão Série A,3,2007-05-26,BRA022,BRA028,3,0, Maracanã,H
1970,2007,Brasileirão Série A,3,2007-05-27,BRA042,BRA033,0,0, Morumbi,D
1971,2007,Brasileirão Série A,3,2007-05-27,BRA003,BRA040,0,1,  Kyocera Arena,A
1972,2007,Brasileirão Série A,3,2007-05-27,BRA025,BRA043,1,0, Olímpico,H
1973,2007,Brasileirão Série A,3,2007-05-27,BRA032,BRA044,2,2,Aflitos,D
1974,2007,Brasileirão Série A,3,2007-05-27,BRA018,BRA034,3,4, Mineirão,A
1975,2007,Brasileirão Série A,3,2007-05-27,BRA024,BRA031,3,1, Serra Dourada,H
1976,2007,Brasileirão Série A,3,2007-05-27,BRA021,BRA009,2,2, Maracanã,D
1977,2007,Brasileirão Série A,4,2007-06-02,BRA005,BRA003,1,1, Mineirão,D
1978,2007,Brasileirão Série A,4,2007-06-02,BRA009,BRA025,3,0, Maracanã,H
1979,2007,Brasileirão Série A,4,2007-06-02,BRA020,BRA024,2,1, Orlando Scarpelli,H
1980,2007,Brasileirão Série A,4,2007-06-03,BRA040,BRA015,1,1, Vila Belmiro,D
1981,2007,Brasileirão Série A,4,2007-06-03,BRA033,BRA018,1,3,  Parque Antártica,A
1982,2007,Brasileirão Série A,4,2007-06-03,BRA031,BRA002,3,0, Alfredo Jaconi,H
1983,2007,Brasileirão Série A,4,2007-06-03,BRA043,BRA021,2,2,Ilha do Retiro,D
1984,2007,Brasileirão Série A,4,2007-06-03,BRA034,BRA042,0,1,  Durival de Brito,A
1985,2007,Brasileirão Série A,4,2007-06-03,BRA044,BRA022,1,1, Maracanã,D
1986,2007,Brasileirão Série A,4,2007-06-04,BRA028,BRA032,2,0, Beira Rio,H
1987,2007,Brasileirão Série A,5,2007-06-09,BRA033,BRA009,1,1,  Parque Antártica,D
1988,2007,Brasileirão Série A,5,2007-06-09,BRA032,BRA034,4,4,Aflitos,D
1989,2007,Brasileirão Série A,5,2007-06-09,BRA044,BRA025,4,0, São Januário,H
1990,2007,Brasileirão Série A,5,2007-06-10,BRA020,BRA021,4,0, Orlando Scarpelli,H
1991,2007,Brasileirão Série A,5,2007-06-10,BRA022,BRA043,3,0, Maracanã,H
1992,2007,Brasileirão Série A,5,2007-06-10,BRA002,BRA015,1,2,Machadão,A
1993,2007,Brasileirão Série A,5,2007-06-10,BRA003,BRA024,0,3,  Kyocera Arena,A
1994,2007,Brasileirão Série A,5,2007-06-10,BRA042,BRA005,0,1, Morumbi,A
1995,2007,Brasileirão Série A,5,2007-06-10,BRA028,BRA040,1,0, Beira Rio,H
1996,2007,Brasileirão Série A,5,2007-06-10,BRA018,BRA031,2,3, Mineirão,A
1997,2007,Brasileirão Série A,12,2007-06-14,BRA009,BRA044,4,0, Maracanã,H
2007,2007,Brasileirão Série A,6,2007-06-16,BRA025,BRA018,0,2, Olímpico,A
2008,2007,Brasileirão Série A,6,2007-06-16,BRA021,BRA028,2,2, Maracanã,D
2009,2007,Brasileirão Série A,6,2007-06-16,BRA015,BRA034,0,0, Morumbi,D
2010,2007,Brasileirão Série A,6,2007-06-17,BRA005,BRA020,4,1, Mineirão,H
2011,2007,Brasileirão Série A,6,2007-06-17,BRA003,BRA022,1,1,  Kyocera Arena,D
2012,2007,Brasileirão Série A,6,2007-06-17,BRA042,BRA044,2,0, Morumbi,H
2013,2007,Brasileirão Série A,6,2007-06-17,BRA024,BRA033,3,1, Serra Dourada,H
2014,2007,Brasileirão Série A,6,2007-06-17,BRA009,BRA032,3,1, Maracanã,H
2015,2007,Brasileirão Série A,6,2007-06-17,BRA043,BRA002,2,2,Ilha do Retiro,D
2016,2007,Brasileirão Série A,6,2007-06-17,BRA031,BRA040,0,2, Alfredo Jaconi,A
2017,2007,Brasileirão Série A,7,2007-06-23,BRA034,BRA043,1,0,  Durival de Brito,H
2018,2007,Brasileirão Série A,7,2007-06-23,BRA031,BRA020,1,1, Alfredo Jaconi,D
2019,2007,Brasileirão Série A,7,2007-06-24,BRA040,BRA042,0,2, Vila Belmiro,A
2020,2007,Brasileirão Série A,7,2007-06-24,BRA018,BRA005,4,2, Mineirão,H
2021,2007,Brasileirão Série A,7,2007-06-24,BRA033,BRA003,0,2,  Parque Antártica,A
2022,2007,Brasileirão Série A,7,2007-06-24,BRA002,BRA022,0,1,Machadão,A
2023,2007,Brasileirão Série A,7,2007-06-24,BRA028,BRA025,0,2, Beira Rio,A
2024,2007,Brasileirão Série A,7,2007-06-24,BRA032,BRA024,0,2,Aflitos,A
2027,2007,Brasileirão Série A,8,2007-06-28,BRA020,BRA042,0,0, Orlando Scarpelli,D
2028,2007,Brasileirão Série A,8,2007-06-28,BRA043,BRA032,4,1,Ilha do Retiro,H
2029,2007,Brasileirão Série A,8,2007-06-30,BRA040,BRA025,0,0, Vila Belmiro,D
2030,2007,Brasileirão Série A,8,2007-06-30,BRA018,BRA044,3,1, Mineirão,H
2031,2007,Brasileirão Série A,8,2007-06-30,BRA002,BRA024,0,3,Machadão,A
2032,2007,Brasileirão Série A,8,2007-06-30,BRA028,BRA005,1,1, Beira Rio,D
2033,2007,Brasileirão Série A,8,2007-06-30,BRA034,BRA003,2,2,  Durival de Brito,D
2034,2007,Brasileirão Série A,8,2007-06-30,BRA022,BRA009,1,2,Olímpico Engenhão,A
2035,2007,Brasileirão Série A,8,2007-06-30,BRA015,BRA033,0,1, Morumbi,A
2037,2007,Brasileirão Série A,9,2007-07-03,BRA033,BRA002,2,0,  Parque Antártica,H
2038,2007,Brasileirão Série A,9,2007-07-03,BRA042,BRA028,1,0, Morumbi,H
2039,2007,Brasileirão Série A,9,2007-07-03,BRA020,BRA018,2,1, Orlando Scarpelli,H
2040,2007,Brasileirão Série A,9,2007-07-03,BRA025,BRA031,3,1, Olímpico,H
2041,2007,Brasileirão Série A,9,2007-07-03,BRA003,BRA032,1,1,  Kyocera Arena,D
2042,2007,Brasileirão Série A,9,2007-07-03,BRA022,BRA034,0,0,  Raulino de Oliveira,D
2043,2007,Brasileirão Série A,9,2007-07-03,BRA024,BRA009,1,1, Serra Dourada,D
2044,2007,Brasileirão Série A,9,2007-07-04,BRA043,BRA015,2,1,Ilha do Retiro,H
2045,2007,Brasileirão Série A,9,2007-07-04,BRA005,BRA021,1,1, Mineirão,D
2046,2007,Brasileirão Série A,9,2007-07-04,BRA044,BRA040,4,0, São Januário,H
2047,2007,Brasileirão Série A,10,2007-07-06,BRA034,BRA002,0,1,  Durival de Brito,A
2048,2007,Brasileirão Série A,10,2007-07-07,BRA040,BRA018,4,1, Vila Belmiro,H
2049,2007,Brasileirão Série A,10,2007-07-07,BRA015,BRA022,1,1, Pacaembu,D
2050,2007,Brasileirão Série A,10,2007-07-07,BRA005,BRA025,0,1, Mineirão,A
2051,2007,Brasileirão Série A,10,2007-07-07,BRA009,BRA003,2,0,  Mané Garrincha,H
2052,2007,Brasileirão Série A,10,2007-07-07,BRA024,BRA043,3,2, Serra Dourada,H
2053,2007,Brasileirão Série A,10,2007-07-07,BRA028,BRA020,2,1, Beira Rio,H
2054,2007,Brasileirão Série A,10,2007-07-07,BRA032,BRA033,0,1,Aflitos,A
2055,2007,Brasileirão Série A,10,2007-07-07,BRA031,BRA044,2,0, Alfredo Jaconi,H
2057,2007,Brasileirão Série A,29,2007-07-07,BRA042,BRA021,0,0, Morumbi,D
2067,2007,Brasileirão Série A,11,2007-07-12,BRA034,BRA020,1,2,  Durival de Brito,A
2068,2007,Brasileirão Série A,11,2007-07-12,BRA031,BRA032,1,1, Alfredo Jaconi,D
2069,2007,Brasileirão Série A,11,2007-07-12,BRA044,BRA003,1,0, São Januário,H
2070,2007,Brasileirão Série A,11,2007-07-14,BRA040,BRA009,3,0, Vila Belmiro,H
2071,2007,Brasileirão Série A,11,2007-07-14,BRA043,BRA005,2,0,Ilha do Retiro,H
2072,2007,Brasileirão Série A,11,2007-07-14,BRA025,BRA033,1,1, Olímpico,D
2073,2007,Brasileirão Série A,11,2007-07-14,BRA018,BRA024,2,1, Mineirão,H
2074,2007,Brasileirão Série A,11,2007-07-14,BRA002,BRA028,1,2,Machadão,A
2075,2007,Brasileirão Série A,11,2007-07-14,BRA015,BRA042,1,1, Morumbi,D
1998,2007,Brasileirão Série A,12,2007-07-18,BRA020,BRA043,0,1, Orlando Scarpelli,A
1999,2007,Brasileirão Série A,12,2007-07-18,BRA005,BRA002,4,1, Mineirão,H
2000,2007,Brasileirão Série A,12,2007-07-18,BRA003,BRA031,4,0,  Kyocera Arena,H
2001,2007,Brasileirão Série A,12,2007-07-18,BRA028,BRA015,3,0, Beira Rio,H
2002,2007,Brasileirão Série A,12,2007-07-18,BRA032,BRA018,1,4,Aflitos,A
2003,2007,Brasileirão Série A,12,2007-07-18,BRA042,BRA022,0,1, Morumbi,A
2004,2007,Brasileirão Série A,12,2007-07-19,BRA021,BRA034,1,2,Parque do Sabiá,A
2005,2007,Brasileirão Série A,12,2007-07-19,BRA024,BRA025,0,0, Serra Dourada,D
2006,2007,Brasileirão Série A,12,2007-07-19,BRA033,BRA040,2,2,  Parque Antártica,D
2094,2007,Brasileirão Série A,14,2007-07-19,BRA009,BRA031,3,1,  Giulite Coutinho,H
2095,2007,Brasileirão Série A,14,2007-07-19,BRA005,BRA022,3,0, Mineirão,H
2096,2007,Brasileirão Série A,14,2007-07-19,BRA042,BRA043,3,1, Morumbi,H
2077,2007,Brasileirão Série A,13,2007-07-21,BRA031,BRA028,2,0, Alfredo Jaconi,H
2078,2007,Brasileirão Série A,13,2007-07-21,BRA002,BRA003,2,1,Machadão,H
2079,2007,Brasileirão Série A,13,2007-07-21,BRA044,BRA005,4,0, São Januário,H
2080,2007,Brasileirão Série A,13,2007-07-22,BRA015,BRA032,0,3, Morumbi,A
2081,2007,Brasileirão Série A,13,2007-07-22,BRA022,BRA024,3,0,Engenheiro Araripe,H
2082,2007,Brasileirão Série A,13,2007-07-22,BRA025,BRA021,1,0, Olímpico,H
2083,2007,Brasileirão Série A,13,2007-07-22,BRA018,BRA042,1,2, Mineirão,A
2084,2007,Brasileirão Série A,13,2007-07-22,BRA034,BRA033,1,0,  Durival de Brito,H
2085,2007,Brasileirão Série A,13,2007-07-22,BRA043,BRA009,3,3,Ilha do Retiro,D
2086,2007,Brasileirão Série A,13,2007-07-22,BRA040,BRA020,3,1, Vila Belmiro,H
2087,2007,Brasileirão Série A,14,2007-07-25,BRA003,BRA018,2,2,  Kyocera Arena,D
2088,2007,Brasileirão Série A,14,2007-07-25,BRA024,BRA040,1,0, Serra Dourada,H
2089,2007,Brasileirão Série A,14,2007-07-25,BRA032,BRA025,0,2,Aflitos,A
2090,2007,Brasileirão Série A,14,2007-07-25,BRA021,BRA002,3,1,  Mário Helênio,H
2091,2007,Brasileirão Série A,14,2007-07-25,BRA033,BRA044,3,2,  Parque Antártica,H
2092,2007,Brasileirão Série A,14,2007-07-25,BRA020,BRA015,2,2, Orlando Scarpelli,D
2093,2007,Brasileirão Série A,14,2007-07-25,BRA028,BRA034,1,0, Beira Rio,H
2097,2007,Brasileirão Série A,15,2007-07-28,BRA040,BRA032,1,2, Vila Belmiro,A
2098,2007,Brasileirão Série A,15,2007-07-28,BRA044,BRA024,4,1, São Januário,H
2099,2007,Brasileirão Série A,15,2007-07-28,BRA025,BRA003,1,1, Olímpico,D
2100,2007,Brasileirão Série A,15,2007-07-29,BRA015,BRA021,2,2, Morumbi,D
2101,2007,Brasileirão Série A,15,2007-07-29,BRA034,BRA005,1,3,  Durival de Brito,A
2102,2007,Brasileirão Série A,15,2007-07-29,BRA031,BRA033,1,1, Alfredo Jaconi,D
2103,2007,Brasileirão Série A,15,2007-07-29,BRA043,BRA028,1,5,Ilha do Retiro,A
2104,2007,Brasileirão Série A,15,2007-07-29,BRA018,BRA009,3,2, Mineirão,H
2105,2007,Brasileirão Série A,15,2007-07-29,BRA002,BRA042,0,1,Machadão,A
2106,2007,Brasileirão Série A,15,2007-07-29,BRA022,BRA020,1,1,  Mané Garrincha,D
2107,2007,Brasileirão Série A,16,2007-08-01,BRA032,BRA022,0,0,Aflitos,D
2108,2007,Brasileirão Série A,16,2007-08-01,BRA024,BRA034,2,0, Serra Dourada,H
2109,2007,Brasileirão Série A,16,2007-08-01,BRA033,BRA043,1,2,  Parque Antártica,A
2110,2007,Brasileirão Série A,16,2007-08-01,BRA009,BRA002,4,2,Engenheiro Araripe,H
2111,2007,Brasileirão Série A,16,2007-08-01,BRA005,BRA040,1,2, Mineirão,A
2112,2007,Brasileirão Série A,16,2007-08-01,BRA003,BRA015,2,2,  Kyocera Arena,D
2113,2007,Brasileirão Série A,16,2007-08-01,BRA028,BRA044,0,2, Beira Rio,A
2114,2007,Brasileirão Série A,16,2007-08-02,BRA042,BRA031,3,1, Morumbi,H
2115,2007,Brasileirão Série A,16,2007-08-02,BRA020,BRA025,1,0, Orlando Scarpelli,H
2117,2007,Brasileirão Série A,17,2007-08-04,BRA043,BRA003,3,2,Ilha do Retiro,H
2118,2007,Brasileirão Série A,17,2007-08-04,BRA002,BRA032,1,5,Machadão,A
2119,2007,Brasileirão Série A,17,2007-08-04,BRA015,BRA024,1,0, Morumbi,H
2120,2007,Brasileirão Série A,17,2007-08-05,BRA040,BRA021,3,0, Vila Belmiro,H
2121,2007,Brasileirão Série A,17,2007-08-05,BRA018,BRA028,3,2, Mineirão,H
2122,2007,Brasileirão Série A,17,2007-08-05,BRA022,BRA033,0,1, Maracanã,A
2123,2007,Brasileirão Série A,17,2007-08-05,BRA031,BRA005,1,2, Alfredo Jaconi,A
2124,2007,Brasileirão Série A,17,2007-08-05,BRA025,BRA042,0,2, Olímpico,A
2125,2007,Brasileirão Série A,17,2007-08-05,BRA044,BRA020,2,2, São Januário,D
2126,2007,Brasileirão Série A,17,2007-08-05,BRA034,BRA009,0,0,  Durival de Brito,D
2127,2007,Brasileirão Série A,18,2007-08-08,BRA018,BRA043,2,0, Mineirão,H
2128,2007,Brasileirão Série A,18,2007-08-08,BRA031,BRA022,0,0, Alfredo Jaconi,D
2129,2007,Brasileirão Série A,18,2007-08-08,BRA032,BRA020,4,2,Aflitos,H
2130,2007,Brasileirão Série A,18,2007-08-08,BRA024,BRA005,3,2, Serra Dourada,H
2131,2007,Brasileirão Série A,18,2007-08-08,BRA003,BRA021,2,0,  Kyocera Arena,H
