cbf_id,season,round,date,home_team_id,away_team_id,home_goals,away_goals,result,played,venue
832184,2026,30,2026-10-11,BRA033,BRA015,,,,False,Nubank Parque  - Sao Paulo - SP
832181,2026,30,2026-10-11,BRA021,BRA022,,,,False,Maracanã - Rio de Janeiro - RJ
832188,2026,30,2026-10-11,BRA016,BRA009,,,,False,Couto Pereira - Curitiba - PR
832189,2026,30,2026-10-11,BRA007,BRA046,,,,False,Arena Fonte Nova - Salvador - BA
832190,2026,30,2026-10-12,BRA014,BRA003,,,,False,Arena Condá - Chapeco - SC
832185,2026,30,2026-10-12,BRA010,BRA018,,,,False, Cícero de Souza Marques - Braganca Paulista - SP
832191,2026,31,,BRA022,BRA040,,,,False, -  - 
832192,2026,31,,BRA009,BRA014,,,,False, -  - 
832193,2026,31,,BRA042,BRA044,,,,False, -  - 
832194,2026,31,,BRA015,BRA045,,,,False, -  - 
832195,2026,31,,BRA046,BRA028,,,,False, -  - 
832196,2026,31,,BRA005,BRA016,,,,False, -  - 
832197,2026,31,,BRA025,BRA018,,,,False, -  - 
832198,2026,31,,BRA003,BRA033,,,,False, -  - 
832199,2026,31,,BRA007,BRA021,,,,False, -  - 
832200,2026,31,,BRA047,BRA010,,,,False, -  - 
832201,2026,32,,BRA021,BRA005,,,,False, -  - 
832202,2026,32,,BRA044,BRA015,,,,False, -  - 
832203,2026,32,,BRA040,BRA007,,,,False, -  - 
832204,2026,32,,BRA033,BRA010,,,,False, -  - 
832205,2026,32,,BRA046,BRA042,,,,False, -  - 
832206,2026,32,,BRA018,BRA047,,,,False, -  - 
832207,2026,32,,BRA028,BRA009,,,,False, -  - 
832208,2026,32,,BRA016,BRA025,,,,False, -  - 
832209,2026,32,,BRA045,BRA003,,,,False, -  - 
832210,2026,32,,BRA014,BRA022,,,,False, -  - 
832211,2026,33,,BRA022,BRA028,,,,False, -  - 
832212,2026,33,,BRA044,BRA021,,,,False, -  - 
832213,2026,33,,BRA040,BRA033,,,,False, -  - 
832214,2026,33,,BRA015,BRA046,,,,False, -  - 
832215,2026,33,,BRA010,BRA014,,,,False, -  - 
832216,2026,33,,BRA005,BRA018,,,,False, -  - 
832217,2026,33,,BRA025,BRA003,,,,False, -  - 
832218,2026,33,,BRA016,BRA045,,,,False, -  - 
832219,2026,33,,BRA007,BRA042,,,,False, -  - 
832220,2026,33,,BRA047,BRA009,,,,False, -  - 
832221,2026,34,,BRA021,BRA025,,,,False, -  - 
832222,2026,34,,BRA009,BRA005,,,,False, -  - 
832223,2026,34,,BRA042,BRA015,,,,False, -  - 
832224,2026,34,,BRA033,BRA047,,,,False, -  - 
832225,2026,34,,BRA010,BRA040,,,,False, -  - 
832226,2026,34,,BRA018,BRA007,,,,False, -  - 
832227,2026,34,,BRA028,BRA016,,,,False, -  - 
832228,2026,34,,BRA003,BRA044,,,,False, -  - 
832229,2026,34,,BRA045,BRA022,,,,False, -  - 
832230,2026,34,,BRA014,BRA046,,,,False, -  - 
832231,2026,35,,BRA021,BRA003,,,,False, -  - 
832232,2026,35,,BRA044,BRA028,,,,False, -  - 
832233,2026,35,,BRA042,BRA022,,,,False, -  - 
832234,2026,35,,BRA015,BRA009,,,,False, -  - 
832235,2026,35,,BRA046,BRA005,,,,False, -  - 
832236,2026,35,,BRA018,BRA033,,,,False, -  - 
832237,2026,35,,BRA025,BRA007,,,,False, -  - 
832238,2026,35,,BRA016,BRA040,,,,False, -  - 
832239,2026,35,,BRA045,BRA010,,,,False, -  - 
832240,2026,35,,BRA047,BRA014,,,,False, -  - 
832241,2026,36,,BRA022,BRA046,,,,False, -  - 
832242,2026,36,,BRA009,BRA042,,,,False, -  - 
832243,2026,36,,BRA040,BRA025,,,,False, -  - 
832244,2026,36,,BRA033,BRA021,,,,False, -  - 
832245,2026,36,,BRA010,BRA044,,,,False, -  - 
832246,2026,36,,BRA005,BRA015,,,,False, -  - 
832247,2026,36,,BRA028,BRA045,,,,False, -  - 
832248,2026,36,,BRA003,BRA047,,,,False, -  - 
832249,2026,36,,BRA007,BRA016,,,,False, -  - 
832250,2026,36,,BRA014,BRA018,,,,False, -  - 
832251,2026,37,,BRA022,BRA018,,,,False, -  - 
832252,2026,37,,BRA009,BRA007,,,,False, -  - 
832253,2026,37,,BRA042,BRA047,,,,False, -  - 
832254,2026,37,,BRA015,BRA025,,,,False, -  - 
832255,2026,37,,BRA046,BRA003,,,,False, -  - 
832256,2026,37,,BRA005,BRA044,,,,False, -  - 
832257,2026,37,,BRA028,BRA010,,,,False, -  - 
832258,2026,37,,BRA016,BRA021,,,,False, -  - 
832259,2026,37,,BRA045,BRA040,,,,False, -  - 
832260,2026,37,,BRA014,BRA033,,,,False, -  - 
832261,2026,38,,BRA021,BRA014,,,,False, -  - 
832262,2026,38,,BRA044,BRA045,,,,False, -  - 
832263,2026,38,,BRA040,BRA009,,,,False, -  - 
832264,2026,38,,BRA033,BRA016,,,,False, -  - 
832265,2026,38,,BRA010,BRA022,,,,False, -  - 
832266,2026,38,,BRA018,BRA028,,,,False, -  - 
832267,2026,38,,BRA025,BRA046,,,,False, -  - 
832268,2026,38,,BRA003,BRA042,,,,False, -  - 
832269,2026,38,,BRA007,BRA005,,,,False, -  - 
832270,2026,38,,BRA047,BRA015,,,,False, -  - 
