match_id,round,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,team_id
860,26,0,0,,0,,0,0,0,0,0,BRA003
861,26,0,0,,0,,0,0,0,0,0,BRA036
861,26,0,0,,0,,0,0,0,0,0,BRA024
862,26,0,0,,0,,0,0,0,0,0,BRA031
862,26,0,0,,0,,0,0,0,0,0,BRA041
863,26,0,0,,0,,0,0,0,0,0,BRA033
863,26,0,0,,0,,0,0,0,0,0,BRA045
864,26,0,0,,0,,0,0,0,0,0,BRA005
864,26,0,0,,0,,0,0,0,0,0,BRA009
865,27,0,0,,0,,0,0,0,0,0,BRA017
865,27,0,0,,0,,0,0,0,0,0,BRA009
866,27,0,0,,0,,0,0,0,0,0,BRA031
866,27,0,0,,0,,0,0,0,0,0,BRA034
867,27,0,0,,0,,0,0,0,0,0,BRA042
867,27,0,0,,0,,0,0,0,0,0,BRA027
868,27,0,0,,0,,0,0,0,0,0,BRA025
868,27,0,0,,0,,0,0,0,0,0,BRA024
869,27,0,0,,0,,0,0,0,0,0,BRA028
869,27,0,0,,0,,0,0,0,0,0,BRA035
870,27,0,0,,0,,0,0,0,0,0,BRA041
870,27,0,0,,0,,0,0,0,0,0,BRA021
871,27,0,0,,0,,0,0,0,0,0,BRA015
871,27,0,0,,0,,0,0,0,0,0,BRA033
872,27,0,0,,0,,0,0,0,0,0,BRA022
872,27,0,0,,0,,0,0,0,0,0,BRA044
873,27,0,0,,0,,0,0,0,0,0,BRA003
873,27,0,0,,0,,0,0,0,0,0,BRA016
874,27,0,0,,0,,0,0,0,0,0,BRA020
874,27,0,0,,0,,0,0,0,0,0,BRA045
875,27,0,0,,0,,0,0,0,0,0,BRA005
875,27,0,0,,0,,0,0,0,0,0,BRA036
876,27,0,0,,0,,0,0,0,0,0,BRA018
876,27,0,0,,0,,0,0,0,0,0,BRA040
877,28,0,0,,0,,0,0,0,0,0,BRA028
877,28,0,0,,0,,0,0,0,0,0,BRA022
878,28,0,0,,0,,0,0,0,0,0,BRA016
878,28,0,0,,0,,0,0,0,0,0,BRA042
879,28,0,0,,0,,0,0,0,0,0,BRA034
879,28,0,0,,0,,0,0,0,0,0,BRA018
880,28,0,0,,0,,0,0,0,0,0,BRA020
880,28,0,0,,0,,0,0,0,0,0,BRA024
881,28,0,0,,0,,0,0,0,0,0,BRA017
881,28,0,0,,0,,0,0,0,0,0,BRA041
882,28,0,0,,0,,0,0,0,0,0,BRA005
882,28,0,0,,0,,0,0,0,0,0,BRA015
883,28,0,0,,0,,0,0,0,0,0,BRA036
883,28,0,0,,0,,0,0,0,0,0,BRA033
884,28,0,0,,0,,0,0,0,0,0,BRA031
884,28,0,0,,0,,0,0,0,0,0,BRA040
885,28,0,0,,0,,0,0,0,0,0,BRA021
885,28,0,0,,0,,0,0,0,0,0,BRA045
886,28,0,0,,0,,0,0,0,0,0,BRA003
886,28,0,0,,0,,0,0,0,0,0,BRA027
887,28,0,0,,0,,0,0,0,0,0,BRA035
887,28,0,0,,0,,0,0,0,0,0,BRA009
888,28,0,0,,0,,0,0,0,0,0,BRA044
888,28,0,0,,0,,0,0,0,0,0,BRA025
889,29,0,0,,0,,0,0,0,0,0,BRA035
889,29,0,0,,0,,0,0,0,0,0,BRA044
890,29,0,0,,0,,0,0,0,0,0,BRA018
890,29,0,0,,0,,0,0,0,0,0,BRA033
891,29,0,0,,0,,0,0,0,0,0,BRA034
891,29,0,0,,0,,0,0,0,0,0,BRA042
892,29,0,0,,0,,0,0,0,0,0,BRA031
892,29,0,0,,0,,0,0,0,0,0,BRA005
893,29,0,0,,0,,0,0,0,0,0,BRA024
893,29,0,0,,0,,0,0,0,0,0,BRA017
894,29,0,0,,0,,0,0,0,0,0,BRA020
894,29,0,0,,0,,0,0,0,0,0,BRA041
895,29,0,0,,0,,0,0,0,0,0,BRA040
895,29,0,0,,0,,0,0,0,0,0,BRA003
896,29,0,0,,0,,0,0,0,0,0,BRA028
896,29,0,0,,0,,0,0,0,0,0,BRA021
897,29,0,0,,0,,0,0,0,0,0,BRA015
897,29,0,0,,0,,0,0,0,0,0,BRA027
898,29,0,0,,0,,0,0,0,0,0,BRA022
898,29,0,0,,0,,0,0,0,0,0,BRA045
899,29,0,0,,0,,0,0,0,0,0,BRA009
899,29,0,0,,0,,0,0,0,0,0,BRA025
900,29,0,0,,0,,0,0,0,0,0,BRA016
900,29,0,0,,0,,0,0,0,0,0,BRA036
901,30,0,0,,0,,0,0,0,0,0,BRA042
901,30,0,0,,0,,0,0,0,0,0,BRA018
902,30,0,0,,0,,0,0,0,0,0,BRA044
902,30,0,0,,0,,0,0,0,0,0,BRA041
903,30,0,0,,0,,0,0,0,0,0,BRA027
903,30,0,0,,0,,0,0,0,0,0,BRA031
904,30,0,0,,0,,0,0,0,0,0,BRA028
904,30,0,0,,0,,0,0,0,0,0,BRA024
905,30,0,0,,0,,0,0,0,0,0,BRA021
905,30,0,0,,0,,0,0,0,0,0,BRA022
906,30,0,0,,0,,0,0,0,0,0,BRA033
906,30,0,0,,0,,0,0,0,0,0,BRA040
907,30,0,0,,0,,0,0,0,0,0,BRA009
907,30,0,0,,0,,0,0,0,0,0,BRA020
908,30,0,0,,0,,0,0,0,0,0,BRA003
908,30,0,0,,0,,0,0,0,0,0,BRA015
909,30,0,0,,0,,0,0,0,0,0,BRA036
909,30,0,0,,0,,0,0,0,0,0,BRA034
910,30,0,0,,0,,0,0,0,0,0,BRA017
910,30,0,0,,0,,0,0,0,0,0,BRA045
911,30,0,0,,0,,0,0,0,0,0,BRA035
911,30,0,0,,0,,0,0,0,0,0,BRA025
912,30,0,0,,0,,0,0,0,0,0,BRA005
912,30,0,0,,0,,0,0,0,0,0,BRA016
913,31,0,0,,0,,0,0,0,0,0,BRA025
913,31,0,0,,0,,0,0,0,0,0,BRA041
914,31,0,0,,0,,0,0,0,0,0,BRA027
914,31,0,0,,0,,0,0,0,0,0,BRA034
915,31,0,0,,0,,0,0,0,0,0,BRA040
915,31,0,0,,0,,0,0,0,0,0,BRA005
916,31,0,0,,0,,0,0,0,0,0,BRA022
916,31,0,0,,0,,0,0,0,0,0,BRA017
917,31,0,0,,0,,0,0,0,0,0,BRA024
917,31,0,0,,0,,0,0,0,0,0,BRA021
918,31,0,0,,0,,0,0,0,0,0,BRA042
918,31,0,0,,0,,0,0,0,0,0,BRA015
919,31,0,0,,0,,0,0,0,0,0,BRA045
919,31,0,0,,0,,0,0,0,0,0,BRA028
920,31,0,0,,0,,0,0,0,0,0,BRA044
920,31,0,0,,0,,0,0,0,0,0,BRA009
921,31,0,0,,0,,0,0,0,0,0,BRA031
921,31,0,0,,0,,0,0,0,0,0,BRA036
922,31,0,0,,0,,0,0,0,0,0,BRA035
922,31,0,0,,0,,0,0,0,0,0,BRA020
923,31,0,0,,0,,0,0,0,0,0,BRA018
923,31,0,0,,0,,0,0,0,0,0,BRA003
924,31,0,0,,0,,0,0,0,0,0,BRA016
924,31,0,0,,0,,0,0,0,0,0,BRA033
925,32,0,0,,0,,0,0,0,0,0,BRA036
925,32,0,0,,0,,0,0,0,0,0,BRA020
926,32,0,0,,0,,0,0,0,0,0,BRA035
926,32,0,0,,0,,0,0,0,0,0,BRA018
927,32,0,0,,0,,0,0,0,0,0,BRA028
927,32,0,0,,0,,0,0,0,0,0,BRA005
928,32,0,0,,0,,0,0,0,0,0,BRA016
928,32,0,0,,0,,0,0,0,0,0,BRA041
929,32,0,0,,0,,0,0,0,0,0,BRA027
929,32,0,0,,0,,0,0,0,0,0,BRA022
930,32,0,0,,0,,0,0,0,0,0,BRA042
930,32,0,0,,0,,0,0,0,0,0,BRA025
931,32,0,0,,0,,0,0,0,0,0,BRA033
931,32,0,0,,0,,0,0,0,0,0,BRA044
932,32,0,0,,0,,0,0,0,0,0,BRA003
932,32,0,0,,0,,0,0,0,0,0,BRA021
933,32,0,0,,0,,0,0,0,0,0,BRA024
933,32,0,0,,0,,0,0,0,0,0,BRA015
934,32,0,0,,0,,0,0,0,0,0,BRA017
934,32,0,0,,0,,0,0,0,0,0,BRA031
935,32,0,0,,0,,0,0,0,0,0,BRA034
935,32,0,0,,0,,0,0,0,0,0,BRA009
936,32,0,0,,0,,0,0,0,0,0,BRA040
936,32,0,0,,0,,0,0,0,0,0,BRA045
937,33,0,0,,0,,0,0,0,0,0,BRA035
937,33,0,0,,0,,0,0,0,0,0,BRA042
938,33,0,0,,0,,0,0,0,0,0,BRA016
938,33,0,0,,0,,0,0,0,0,0,BRA025
939,33,0,0,,0,,0,0,0,0,0,BRA022
939,33,0,0,,0,,0,0,0,0,0,BRA005
940,33,0,0,,0,,0,0,0,0,0,BRA020
940,33,0,0,,0,,0,0,0,0,0,BRA018
941,33,0,0,,0,,0,0,0,0,0,BRA033
941,33,0,0,,0,,0,0,0,0,0,BRA041
942,33,0,0,,0,,0,0,0,0,0,BRA044
942,33,0,0,,0,,0,0,0,0,0,BRA034
943,33,0,0,,0,,0,0,0,0,0,BRA027
943,33,0,0,,0,,0,0,0,0,0,BRA017
944,33,0,0,,0,,0,0,0,0,0,BRA045
944,33,0,0,,0,,0,0,0,0,0,BRA003
945,33,0,0,,0,,0,0,0,0,0,BRA031
945,33,0,0,,0,,0,0,0,0,0,BRA024
946,33,0,0,,0,,0,0,0,0,0,BRA040
946,33,0,0,,0,,0,0,0,0,0,BRA028
947,33,0,0,,0,,0,0,0,0,0,BRA009
947,33,0,0,,0,,0,0,0,0,0,BRA036
948,33,0,0,,0,,0,0,0,0,0,BRA015
948,33,0,0,,0,,0,0,0,0,0,BRA021
949,34,0,0,,0,,0,0,0,0,0,BRA028
949,34,0,0,,0,,0,0,0,0,0,BRA044
950,34,0,0,,0,,0,0,0,0,0,BRA033
950,34,0,0,,0,,0,0,0,0,0,BRA042
951,34,0,0,,0,,0,0,0,0,0,BRA022
951,34,0,0,,0,,0,0,0,0,0,BRA009
952,34,0,0,,0,,0,0,0,0,0,BRA003
952,34,0,0,,0,,0,0,0,0,0,BRA005
953,34,0,0,,0,,0,0,0,0,0,BRA024
953,34,0,0,,0,,0,0,0,0,0,BRA041
954,34,0,0,,0,,0,0,0,0,0,BRA021
954,34,0,0,,0,,0,0,0,0,0,BRA020
955,34,0,0,,0,,0,0,0,0,0,BRA045
955,34,0,0,,0,,0,0,0,0,0,BRA035
956,34,0,0,,0,,0,0,0,0,0,BRA036
956,34,0,0,,0,,0,0,0,0,0,BRA018
957,34,0,0,,0,,0,0,0,0,0,BRA040
957,34,0,0,,0,,0,0,0,0,0,BRA027
958,34,0,0,,0,,0,0,0,0,0,BRA017
958,34,0,0,,0,,0,0,0,0,0,BRA025
959,34,0,0,,0,,0,0,0,0,0,BRA034
959,34,0,0,,0,,0,0,0,0,0,BRA016
960,34,0,0,,0,,0,0,0,0,0,BRA031
960,34,0,0,,0,,0,0,0,0,0,BRA015
961,35,0,0,,0,,0,0,0,0,0,BRA016
961,35,0,0,,0,,0,0,0,0,0,BRA018
962,35,0,0,,0,,0,0,0,0,0,BRA044
962,35,0,0,,0,,0,0,0,0,0,BRA020
963,35,0,0,,0,,0,0,0,0,0,BRA028
963,35,0,0,,0,,0,0,0,0,0,BRA017
964,35,0,0,,0,,0,0,0,0,0,BRA024
964,35,0,0,,0,,0,0,0,0,0,BRA045
965,35,0,0,,0,,0,0,0,0,0,BRA025
965,35,0,0,,0,,0,0,0,0,0,BRA022
966,35,0,0,,0,,0,0,0,0,0,BRA042
966,35,0,0,,0,,0,0,0,0,0,BRA036
967,35,0,0,,0,,0,0,0,0,0,BRA015
967,35,0,0,,0,,0,0,0,0,0,BRA040
968,35,0,0,,0,,0,0,0,0,0,BRA027
968,35,0,0,,0,,0,0,0,0,0,BRA005
969,35,0,0,,0,,0,0,0,0,0,BRA033
969,35,0,0,,0,,0,0,0,0,0,BRA034
970,35,0,0,,0,,0,0,0,0,0,BRA035
970,35,0,0,,0,,0,0,0,0,0,BRA021
971,35,0,0,,0,,0,0,0,0,0,BRA031
971,35,0,0,,0,,0,0,0,0,0,BRA003
972,35,0,0,,0,,0,0,0,0,0,BRA009
972,35,0,0,,0,,0,0,0,0,0,BRA041
973,36,0,0,,0,,0,0,0,0,0,BRA016
973,36,0,0,,0,,0,0,0,0,0,BRA015
974,36,0,0,,0,,0,0,0,0,0,BRA020
974,36,0,0,,0,,0,0,0,0,0,BRA025
975,36,0,0,,0,,0,0,0,0,0,BRA045
975,36,0,0,,0,,0,0,0,0,0,BRA044
976,36,0,0,,0,,0,0,0,0,0,BRA022
976,36,0,0,,0,,0,0,0,0,0,BRA024
977,36,0,0,,0,,0,0,0,0,0,BRA040
977,36,0,0,,0,,0,0,0,0,0,BRA036
978,36,0,0,,0,,0,0,0,0,0,BRA005
978,36,0,0,,0,,0,0,0,0,0,BRA042
979,36,0,0,,0,,0,0,0,0,0,BRA028
979,36,0,0,,0,,0,0,0,0,0,BRA009
980,36,0,0,,0,,0,0,0,0,0,BRA035
980,36,0,0,,0,,0,0,0,0,0,BRA041
981,36,0,0,,0,,0,0,0,0,0,BRA027
981,36,0,0,,0,,0,0,0,0,0,BRA018
982,36,0,0,,0,,0,0,0,0,0,BRA003
982,36,0,0,,0,,0,0,0,0,0,BRA034
983,36,0,0,,0,,0,0,0,0,0,BRA021
983,36,0,0,,0,,0,0,0,0,0,BRA017
984,36,0,0,,0,,0,0,0,0,0,BRA033
984,36,0,0,,0,,0,0,0,0,0,BRA031
985,37,0,0,,0,,0,0,0,0,0,BRA018
985,37,0,0,,0,,0,0,0,0,0,BRA005
986,37,0,0,,0,,0,0,0,0,0,BRA025
986,37,0,0,,0,,0,0,0,0,0,BRA028
987,37,0,0,,0,,0,0,0,0,0,BRA016
987,37,0,0,,0,,0,0,0,0,0,BRA031
988,37,0,0,,0,,0,0,0,0,0,BRA035
988,37,0,0,,0,,0,0,0,0,0,BRA024
989,37,0,0,,0,,0,0,0,0,0,BRA009
989,37,0,0,,0,,0,0,0,0,0,BRA045
990,37,0,0,,0,,0,0,0,0,0,BRA033
990,37,0,0,,0,,0,0,0,0,0,BRA003
991,37,0,0,,0,,0,0,0,0,0,BRA042
991,37,0,0,,0,,0,0,0,0,0,BRA040
992,37,0,0,,0,,0,0,0,0,0,BRA044
992,37,0,0,,0,,0,0,0,0,0,BRA021
993,37,0,0,,0,,0,0,0,0,0,BRA041
993,37,0,0,,0,,0,0,0,0,0,BRA022
994,37,0,0,,0,,0,0,0,0,0,BRA017
994,37,0,0,,0,,0,0,0,0,0,BRA020
995,37,0,0,,0,,0,0,0,0,0,BRA034
995,37,0,0,,0,,0,0,0,0,0,BRA015
996,37,0,0,,0,,0,0,0,0,0,BRA036
996,37,0,0,,0,,0,0,0,0,0,BRA027
997,38,0,0,,0,,0,0,0,0,0,BRA033
997,38,0,0,,0,,0,0,0,0,0,BRA009
998,38,0,0,,0,,0,0,0,0,0,BRA024
998,38,0,0,,0,,0,0,0,0,0,BRA003
999,38,0,0,,0,,0,0,0,0,0,BRA025
999,38,0,0,,0,,0,0,0,0,0,BRA018
1000,38,0,0,,0,,0,0,0,0,0,BRA045
1000,38,0,0,,0,,0,0,0,0,0,BRA005
1001,38,0,0,,0,,0,0,0,0,0,BRA028
1001,38,0,0,,0,,0,0,0,0,0,BRA027
1002,38,0,0,,0,,0,0,0,0,0,BRA034
1002,38,0,0,,0,,0,0,0,0,0,BRA020
1003,38,0,0,,0,,0,0,0,0,0,BRA022
1003,38,0,0,,0,,0,0,0,0,0,BRA031
1004,38,0,0,,0,,0,0,0,0,0,BRA036
1004,38,0,0,,0,,0,0,0,0,0,BRA035
1005,38,0,0,,0,,0,0,0,0,0,BRA044
1005,38,0,0,,0,,0,0,0,0,0,BRA016
1006,38,0,0,,0,,0,0,0,0,0,BRA040
1006,38,0,0,,0,,0,0,0,0,0,BRA021
1007,38,0,0,,0,,0,0,0,0,0,BRA017
1007,38,0,0,,0,,0,0,0,0,0,BRA015
1009,39,0,0,,0,,0,0,0,0,0,BRA022
1009,39,0,0,,0,,0,0,0,0,0,BRA040
1010,39,0,0,,0,,0,0,0,0,0,BRA027
1010,39,0,0,,0,,0,0,0,0,0,BRA024
1011,39,0,0,,0,,0,0,0,0,0,BRA016
1011,39,0,0,,0,,0,0,0,0,0,BRA035
1012,39,0,0,,0,,0,0,0,0,0,BRA009
1012,39,0,0,,0,,0,0,0,0,0,BRA018
1013,39,0,0,,0,,0,0,0,0,0,BRA031
1013,39,0,0,,0,,0,0,0,0,0,BRA021
1014,39,0,0,,0,,0,0,0,0,0,BRA033
1014,39,0,0,,0,,0,0,0,0,0,BRA025
1015,39,0,0,,0,,0,0,0,0,0,BRA015
1015,39,0,0,,0,,0,0,0,0,0,BRA045
1016,39,0,0,,0,,0,0,0,0,0,BRA020
1016,39,0,0,,0,,0,0,0,0,0,BRA042
1017,39,0,0,,0,,0,0,0,0,0,BRA003
1017,39,0,0,,0,,0,0,0,0,0,BRA028
1018,39,0,0,,0,,0,0,0,0,0,BRA005
1018,39,0,0,,0,,0,0,0,0,0,BRA017
1019,39,0,0,,0,,0,0,0,0,0,BRA036
1019,39,0,0,,0,,0,0,0,0,0,BRA044
1008,38,0,0,,0,,0,0,0,0,0,BRA041
1008,38,0,0,,0,,0,0,0,0,0,BRA042
1021,40,0,0,,0,,0,0,0,0,0,BRA033
1021,40,0,0,,0,,0,0,0,0,0,BRA035
1022,40,0,0,,0,,0,0,0,0,0,BRA024
1022,40,0,0,,0,,0,0,0,0,0,BRA005
1023,40,0,0,,0,,0,0,0,0,0,BRA021
1023,40,0,0,,0,,0,0,0,0,0,BRA027
1024,40,0,0,,0,,0,0,0,0,0,BRA025
1024,40,0,0,,0,,0,0,0,0,0,BRA034
1025,40,0,0,,0,,0,0,0,0,0,BRA040
1025,40,0,0,,0,,0,0,0,0,0,BRA017
1026,40,0,0,,0,,0,0,0,0,0,BRA015
1026,40,0,0,,0,,0,0,0,0,0,BRA028
1027,40,0,0,,0,,0,0,0,0,0,BRA022
1027,40,0,0,,0,,0,0,0,0,0,BRA003
1028,40,0,0,,0,,0,0,0,0,0,BRA018
1028,40,0,0,,0,,0,0,0,0,0,BRA044
1029,40,0,0,,0,,0,0,0,0,0,BRA016
1029,40,0,0,,0,,0,0,0,0,0,BRA020
1030,40,0,0,,0,,0,0,0,0,0,BRA031
1030,40,0,0,,0,,0,0,0,0,0,BRA045
1031,40,0,0,,0,,0,0,0,0,0,BRA009
1031,40,0,0,,0,,0,0,0,0,0,BRA042
1032,40,0,0,,0,,0,0,0,0,0,BRA041
1032,40,0,0,,0,,0,0,0,0,0,BRA036
1020,39,0,0,,0,,0,0,0,0,0,BRA034
1020,39,0,0,,0,,0,0,0,0,0,BRA041
1033,41,0,0,,0,,0,0,0,0,0,BRA016
1033,41,0,0,,0,,0,0,0,0,0,BRA009
1034,41,0,0,,0,,0,0,0,0,0,BRA018
1034,41,0,0,,0,,0,0,0,0,0,BRA041
1035,41,0,0,,0,,0,0,0,0,0,BRA036
1035,41,0,0,,0,,0,0,0,0,0,BRA025
1036,41,0,0,,0,,0,0,0,0,0,BRA015
1036,41,0,0,,0,,0,0,0,0,0,BRA022
1037,41,0,0,,0,,0,0,0,0,0,BRA044
1037,41,0,0,,0,,0,0,0,0,0,BRA042
1038,41,0,0,,0,,0,0,0,0,0,BRA040
1038,41,0,0,,0,,0,0,0,0,0,BRA024
1039,41,0,0,,0,,0,0,0,0,0,BRA005
1039,41,0,0,,0,,0,0,0,0,0,BRA021
1040,41,0,0,,0,,0,0,0,0,0,BRA017
1040,41,0,0,,0,,0,0,0,0,0,BRA003
1041,41,0,0,,0,,0,0,0,0,0,BRA027
1041,41,0,0,,0,,0,0,0,0,0,BRA045
1042,41,0,0,,0,,0,0,0,0,0,BRA034
1042,41,0,0,,0,,0,0,0,0,0,BRA035
1043,41,0,0,,0,,0,0,0,0,0,BRA033
1043,41,0,0,,0,,0,0,0,0,0,BRA020
1044,41,0,0,,0,,0,0,0,0,0,BRA031
1044,41,0,0,,0,,0,0,0,0,0,BRA028
1045,42,0,0,,0,,0,0,0,0,0,BRA022
1045,42,0,0,,0,,0,0,0,0,0,BRA020
1046,42,0,0,,0,,0,0,0,0,0,BRA005
1046,42,0,0,,0,,0,0,0,0,0,BRA034
1047,42,0,0,,0,,0,0,0,0,0,BRA033
1047,42,0,0,,0,,0,0,0,0,0,BRA027
1048,42,0,0,,0,,0,0,0,0,0,BRA025
1048,42,0,0,,0,,0,0,0,0,0,BRA045
1049,42,0,0,,0,,0,0,0,0,0,BRA024
1049,42,0,0,,0,,0,0,0,0,0,BRA044
1050,42,0,0,,0,,0,0,0,0,0,BRA003
1050,42,0,0,,0,,0,0,0,0,0,BRA036
1051,42,0,0,,0,,0,0,0,0,0,BRA021
1051,42,0,0,,0,,0,0,0,0,0,BRA009
1052,42,0,0,,0,,0,0,0,0,0,BRA015
1052,42,0,0,,0,,0,0,0,0,0,BRA018
1053,42,0,0,,0,,0,0,0,0,0,BRA040
1053,42,0,0,,0,,0,0,0,0,0,BRA016
1054,42,0,0,,0,,0,0,0,0,0,BRA017
1054,42,0,0,,0,,0,0,0,0,0,BRA035
1055,42,0,0,,0,,0,0,0,0,0,BRA041
1055,42,0,0,,0,,0,0,0,0,0,BRA028
1056,42,0,0,,0,,0,0,0,0,0,BRA031
1056,42,0,0,,0,,0,0,0,0,0,BRA042
1057,43,0,0,,0,,0,0,0,0,0,BRA005
1057,43,0,0,,0,,0,0,0,0,0,BRA020
1058,43,0,0,,0,,0,0,0,0,0,BRA027
1058,43,0,0,,0,,0,0,0,0,0,BRA009
1059,43,0,0,,0,,0,0,0,0,0,BRA034
1059,43,0,0,,0,,0,0,0,0,0,BRA024
1060,43,0,0,,0,,0,0,0,0,0,BRA018
1060,43,0,0,,0,,0,0,0,0,0,BRA022
1061,43,0,0,,0,,0,0,0,0,0,BRA028
1061,43,0,0,,0,,0,0,0,0,0,BRA042
1062,43,0,0,,0,,0,0,0,0,0,BRA035
1062,43,0,0,,0,,0,0,0,0,0,BRA040
1063,43,0,0,,0,,0,0,0,0,0,BRA021
1063,43,0,0,,0,,0,0,0,0,0,BRA033
1064,43,0,0,,0,,0,0,0,0,0,BRA036
1064,43,0,0,,0,,0,0,0,0,0,BRA017
1065,43,0,0,,0,,0,0,0,0,0,BRA015
1065,43,0,0,,0,,0,0,0,0,0,BRA041
1066,43,0,0,,0,,0,0,0,0,0,BRA016
1066,43,0,0,,0,,0,0,0,0,0,BRA045
1067,43,0,0,,0,,0,0,0,0,0,BRA003
1067,43,0,0,,0,,0,0,0,0,0,BRA025
1068,43,0,0,,0,,0,0,0,0,0,BRA044
1068,43,0,0,,0,,0,0,0,0,0,BRA031
1069,44,0,0,,0,,0,0,0,0,0,BRA022
1069,44,0,0,,0,,0,0,0,0,0,BRA036
1070,44,0,0,,0,,0,0,0,0,0,BRA020
1070,44,0,0,,0,,0,0,0,0,0,BRA027
1071,44,0,0,,0,,0,0,0,0,0,BRA017
1071,44,0,0,,0,,0,0,0,0,0,BRA034
1072,44,0,0,,0,,0,0,0,0,0,BRA035
1072,44,0,0,,0,,0,0,0,0,0,BRA005
1073,44,0,0,,0,,0,0,0,0,0,BRA024
1073,44,0,0,,0,,0,0,0,0,0,BRA033
1074,44,0,0,,0,,0,0,0,0,0,BRA015
1074,44,0,0,,0,,0,0,0,0,0,BRA044
1075,44,0,0,,0,,0,0,0,0,0,BRA042
1075,44,0,0,,0,,0,0,0,0,0,BRA045
1076,44,0,0,,0,,0,0,0,0,0,BRA025
1076,44,0,0,,0,,0,0,0,0,0,BRA040
1077,44,0,0,,0,,0,0,0,0,0,BRA031
1077,44,0,0,,0,,0,0,0,0,0,BRA009
1078,44,0,0,,0,,0,0,0,0,0,BRA041
1078,44,0,0,,0,,0,0,0,0,0,BRA003
1079,44,0,0,,0,,0,0,0,0,0,BRA018
1079,44,0,0,,0,,0,0,0,0,0,BRA028
1080,44,0,0,,0,,0,0,0,0,0,BRA021
1080,44,0,0,,0,,0,0,0,0,0,BRA016
1081,45,0,0,,0,,0,0,0,0,0,BRA005
1081,45,0,0,,0,,0,0,0,0,0,BRA025
1082,45,0,0,,0,,0,0,0,0,0,BRA027
1082,45,0,0,,0,,0,0,0,0,0,BRA035
1083,45,0,0,,0,,0,0,0,0,0,BRA017
1083,45,0,0,,0,,0,0,0,0,0,BRA033
1084,45,0,0,,0,,0,0,0,0,0,BRA034
1084,45,0,0,,0,,0,0,0,0,0,BRA022
1085,45,0,0,,0,,0,0,0,0,0,BRA021
1085,45,0,0,,0,,0,0,0,0,0,BRA042
1086,45,0,0,,0,,0,0,0,0,0,BRA041
1086,45,0,0,,0,,0,0,0,0,0,BRA040
1087,45,0,0,,0,,0,0,0,0,0,BRA009
1087,45,0,0,,0,,0,0,0,0,0,BRA015
1088,45,0,0,,0,,0,0,0,0,0,BRA003
1088,45,0,0,,0,,0,0,0,0,0,BRA044
1089,45,0,0,,0,,0,0,0,0,0,BRA016
1089,45,0,0,,0,,0,0,0,0,0,BRA024
1090,45,0,0,,0,,0,0,0,0,0,BRA020
1090,45,0,0,,0,,0,0,0,0,0,BRA031
1091,45,0,0,,0,,0,0,0,0,0,BRA018
1091,45,0,0,,0,,0,0,0,0,0,BRA045
1092,45,0,0,,0,,0,0,0,0,0,BRA028
1092,45,0,0,,0,,0,0,0,0,0,BRA036
1093,46,0,0,,0,,0,0,0,0,0,BRA022
1093,46,0,0,,0,,0,0,0,0,0,BRA033
1094,46,0,0,,0,,0,0,0,0,0,BRA045
1094,46,0,0,,0,,0,0,0,0,0,BRA036
1095,46,0,0,,0,,0,0,0,0,0,BRA016
1095,46,0,0,,0,,0,0,0,0,0,BRA017
1096,46,0,0,,0,,0,0,0,0,0,BRA025
1096,46,0,0,,0,,0,0,0,0,0,BRA027
1097,46,0,0,,0,,0,0,0,0,0,BRA042
1097,46,0,0,,0,,0,0,0,0,0,BRA024
1098,46,0,0,,0,,0,0,0,0,0,BRA041
1098,46,0,0,,0,,0,0,0,0,0,BRA005
1099,46,0,0,,0,,0,0,0,0,0,BRA018
1099,46,0,0,,0,,0,0,0,0,0,BRA021
1100,46,0,0,,0,,0,0,0,0,0,BRA020
1100,46,0,0,,0,,0,0,0,0,0,BRA015
1101,46,0,0,,0,,0,0,0,0,0,BRA034
1101,46,0,0,,0,,0,0,0,0,0,BRA028
1102,46,0,0,,0,,0,0,0,0,0,BRA035
1102,46,0,0,,0,,0,0,0,0,0,BRA031
1103,46,0,0,,0,,0,0,0,0,0,BRA009
1103,46,0,0,,0,,0,0,0,0,0,BRA003
1104,46,0,0,,0,,0,0,0,0,0,BRA040
1104,46,0,0,,0,,0,0,0,0,0,BRA044
1105,1,0,0,,0,,0,0,0,0,0,BRA024
1105,1,0,0,,0,,0,0,0,0,0,BRA034
1106,1,0,0,,0,,0,0,0,0,0,BRA005
1106,1,0,0,,0,,0,0,0,0,0,BRA020
1107,1,0,0,,0,,0,0,0,0,0,BRA033
1107,1,0,0,,0,,0,0,0,0,0,BRA041
1108,1,0,0,,0,,0,0,0,0,0,BRA021
1108,1,0,0,,0,,0,0,0,0,0,BRA018
1109,1,0,0,,0,,0,0,0,0,0,BRA028
1109,1,0,0,,0,,0,0,0,0,0,BRA009
1110,1,0,0,,0,,0,0,0,0,0,BRA023
1110,1,0,0,,0,,0,0,0,0,0,BRA016
1111,1,0,0,,0,,0,0,0,0,0,BRA042
1111,1,0,0,,0,,0,0,0,0,0,BRA022
1112,1,0,0,,0,,0,0,0,0,0,BRA031
1112,1,0,0,,0,,0,0,0,0,0,BRA015
1113,1,0,0,,0,,0,0,0,0,0,BRA003
1113,1,0,0,,0,,0,0,0,0,0,BRA036
